"peak.num","subclass","Title","Compound","mz","rt","Adduct","MS2.score1","MS2.score2","rule1.score.Stand","rule2.score.Stand","final.score"
2882,"PE-O","PE-O 35:2","PE-O 17:0_18:2",714.545,9.49398,"[M-H]-",1,0.00401853,0.874407323294892,0.5,2.37842585329489
2882,"Cer","Cer 47:11","Cer 27:10;3O/20:1",714.545,9.49398,"[M-H]-",0.75,0.0040449475,0.5,0.5,1.7540449475
2924,"Cer","Cer 47:11","Cer 19:0;3O/28:11",714.543,9.62644,"[M-H]-",0.75,0.039477725,0.863235680514186,0.863003849549555,2.51571725506374
2924,"PE-O","PE-O 35:2","PE-O 19:1_16:1",714.543,9.62644,"[M-H]-",1,0.005309175,0.5,0.5,2.005309175
2924,"PE-O","PE-O 35:2","PE-O 18:1_17:1",714.543,9.62644,"[M-H]-",1,0.0176725725,0.858724272693875,0.859218691653498,2.73561553684737
2924,"Cer","Cer 47:11","Cer 28:10;3O/19:1",714.543,9.62644,"[M-H]-",0.75,0.006498875,0.863235680514186,0.873951298033098,2.49368585354728
2376,"MMPE","MMPE 33:2","MMPE 15:1_18:1",714.508,8.02896,"[M-H]-",0.75,0.0061777725,0.750563739488341,0.75160960476989,2.25835111675823
2430,"MMPE","MMPE 33:2","MMPE 16:0_17:2",714.508,8.18074,"[M-H]-",0.75,0.0119678425,0.5,0.5,1.7619678425
2430,"DMPE","DMPE 32:2","DMPE 14:1_18:1",714.508,8.18074,"[M-H]-",0.75,0.008397485,0.5,0.5,1.758397485
2001,"PE","PE 34:2","PE 17:2_17:0",714.507,6.92784,"[M-H]-",0.75,0.0038409125,0.5,0.5,1.7538409125
2001,"PE","PE 34:2","PE 16:2_18:0",714.507,6.92784,"[M-H]-",0.75,0.0075744,0.5,0.5,1.7575744
2001,"PE","PE 34:2","PE 17:0_17:2",714.507,6.92784,"[M-H]-",0.75,0.0038409125,0.5,0.5,1.7538409125
2001,"PE","PE 34:2","PE 16:0_18:2",714.507,6.92784,"[M-H]-",1,0.0136573,0.874009397233545,0.874858901664917,2.76252559889846
2001,"MMPE","MMPE 33:2","MMPE 16:2_17:0",714.507,6.92784,"[M-H]-",1,0.0067396375,0.873014417466354,0.874400958512753,2.75415501347911
2001,"DMPE","DMPE 32:2","DMPE 16:2_16:0",714.507,6.92784,"[M-H]-",1,0.0147535375,0.848558635781541,0.873998106580685,2.73731027986223
2001,"DMPE","DMPE 32:2","DMPE 15:2_17:0",714.507,6.92784,"[M-H]-",0.75,0.005054825,0.5,0.5,1.755054825
2001,"DMPE","DMPE 32:2","DMPE 16:0_16:2",714.507,6.92784,"[M-H]-",1,0.0147535375,0.5,0.5,2.0147535375
1951,"PE","PE 34:2","PE 16:1_18:1",714.507,6.77756,"[M-H]-",0.75,0.018047265,0.874949065499451,0.87487721935109,2.51787354985054
1951,"PE","PE 34:2","PE 14:0_20:2",714.507,6.77756,"[M-H]-",0.75,0.01792149,0.874686200274243,0.874943734646101,2.51755142492034
1951,"MMPE","MMPE 33:2","MMPE 16:1_17:1",714.507,6.77756,"[M-H]-",0.75,0.0164508325,0.874476402976795,0.874330397704638,2.51525763318143
1951,"MMPE","MMPE 33:2","MMPE 15:0_18:2",714.507,6.77756,"[M-H]-",0.75,0.0212877825,0.873684250577574,0.872634475871042,2.51760650894862
1951,"MMPE","MMPE 33:2","MMPE 14:0_19:2",714.507,6.77756,"[M-H]-",0.75,0.0163250575,0.874476402976795,0.874801499822018,2.51560296029881
1951,"DMPE","DMPE 32:2","DMPE 16:1_16:1",714.507,6.77756,"[M-H]-",1,0.01938103,0.845655711027191,0.874662626662891,2.73969936769008
1951,"DMPE","DMPE 32:2","DMPE 14:0_18:2",714.507,6.77756,"[M-H]-",1,0.0386517325,0.854337843820946,0.872867353673639,2.76585692999458
3105,"Cer","Cer 46:5","Cer 18:0;3O/28:5",712.624,10.1742,"[M-H]-",0.75,0.02465998,0.5,0.5,1.77465998
2680,"Cer","Cer 47:12","Cer 28:10;3O/19:2",712.529,8.90223,"[M-H]-",0.75,0.003781435,0.5,0.5,1.753781435
2680,"Cer","Cer 47:12","Cer 20:2;3O/27:10",712.529,8.90223,"[M-H]-",0.8333335,0.0037890575,0.874626581707989,0.874887901465651,2.58663704067364
2680,"Cer","Cer 47:12","Cer 20:1;3O/27:11",712.529,8.90223,"[M-H]-",0.75,0.003781435,0.5,0.5,1.753781435
2680,"Cer","Cer 47:12","Cer 19:1;3O/28:11",712.529,8.90223,"[M-H]-",0.75,0.01694875,0.5,0.5,1.76694875
2680,"Cer","Cer 47:12","Cer 19:0;3O/28:12",712.529,8.90223,"[M-H]-",0.75,0.01925885,0.5,0.5,1.76925885
2680,"PE-O","PE-O 35:3","PE-O 19:2_16:1",712.529,8.90223,"[M-H]-",1,0.00375135,0.87448907579498,0.87364679702532,2.7518872228203
2680,"PE-O","PE-O 35:3","PE-O 18:2_17:1",712.529,8.90223,"[M-H]-",1,0.0206613575,0.87448907579498,0.869626666211221,2.7647770995062
2680,"PE-O","PE-O 35:3","PE-O 17:2_18:1",712.529,8.90223,"[M-H]-",1,0.0362490425,0.87448907579498,0.873486296752862,2.78422441504784
2680,"PE-O","PE-O 35:3","PE-O 17:1_18:2",712.529,8.90223,"[M-H]-",1,0.03223705,0.5,0.5,2.03223705
2680,"PE-O","PE-O 35:3","PE-O 16:1_19:2",712.529,8.90223,"[M-H]-",1,0.004326495,0.87448907579498,0.874879031437397,2.75369460223238
2095,"PE","PE 34:3","PE 16:2_18:1",712.492,7.20674,"[M-H]-",0.5,0.0063203775,0.5,0.5,1.5063203775
2095,"PE","PE 34:3","PE 16:3_18:0",712.492,7.20674,"[M-H]-",0.5,0.0036617525,0.5,0.5,1.5036617525
2095,"PE","PE 34:3","PE 16:0_18:3",712.492,7.20674,"[M-H]-",0.75,0.0031351625,0.874935391863123,0.5,2.12807055436312
2076,"PE","PE 34:3","PE 16:1_18:2",712.492,7.14986,"[M-H]-",1,0.047868725,0.87490441208804,0.874904412088039,2.79767754917608
2076,"MMPE","MMPE 33:3","MMPE 16:1_17:2",712.492,7.14986,"[M-H]-",0.75,0.01731565,0.874295273044934,0.874904412088039,2.51651533513297
2076,"MMPE","MMPE 33:3","MMPE 15:1_18:2",712.492,7.14986,"[M-H]-",0.75,0.02952785,0.87490441208804,0.5,2.15443226208804
2076,"MMPE","MMPE 33:3","MMPE 15:0_18:3",712.492,7.14986,"[M-H]-",0.75,0.00215235,0.87490441208804,0.87322477013949,2.50028153222753
2076,"DMPE","DMPE 32:3","DMPE 16:2_16:1",712.492,7.14986,"[M-H]-",0.75,0.01902425,0.854616817901635,0.874853569577774,2.49849463747941
2076,"DMPE","DMPE 32:3","DMPE 16:1_16:2",712.492,7.14986,"[M-H]-",0.75,0.01902425,0.831151502410032,0.874853569577774,2.47502932198781
2076,"DMPE","DMPE 32:3","DMPE 14:1_18:2",712.492,7.14986,"[M-H]-",0.75,0.03123645,0.5,0.5,1.78123645
2076,"DMPE","DMPE 32:3","DMPE 14:0_18:3",712.492,7.14986,"[M-H]-",0.75,0.00386095,0.874853569577776,0.874295273044934,2.50300979262271
2958,"Cer","Cer 46:6","Cer 18:0;3O/28:6",710.608,9.73351,"[M-H]-",0.75,0.0199812075,0.5,0.5,1.7699812075
1995,"PE","PE 34:4","PE 14:0_20:4",710.476,6.91385,"[M-H]-",1,0.0431074175,0.874515550696876,0.874660420110857,2.79228338830773
1995,"MMPE","MMPE 33:4","MMPE 14:0_19:4",710.476,6.91385,"[M-H]-",0.75,0.0176469875,0.87497493537506,0.87497493537506,2.51759685825012
1995,"MMPE","MMPE 33:4","MMPE 13:0_20:4",710.476,6.91385,"[M-H]-",0.75,0.0241154425,0.87497493537506,0.87497493537506,2.52406531325012
1995,"DMPE","DMPE 32:4","DMPE 14:0_18:4",710.476,6.91385,"[M-H]-",0.75,0.019919925,0.87371664967657,0.87445158103755,2.51808815571412
1995,"DMPE","DMPE 32:4","DMPE 12:0_20:4",710.476,6.91385,"[M-H]-",0.75,0.02638838,0.874595321910325,0.873435914406854,2.52441961631718
3411,"OxFA","OxFA 48:5;O","OxFA 48:5;O",709.652,11.1032,"[M-H]-",0.5,0.00230384,0.5,0.5,1.50230384
3411,"OxFA","OxFA 48:5;(2OH)","OxFA 48:5;(2OH)",709.652,11.1032,"[M-H]-",1,0.00172788,0.5,0.5,2.00172788
1754,"PEtOH","PEtOH 35:4","PEtOH 17:0_18:4",709.481,6.20603,"[M-H]-",0.75,0.0030581125,0.874394118085993,0.874394118085994,2.50184634867199
1754,"PEtOH","PEtOH 35:4","PEtOH 16:0_19:4",709.481,6.20603,"[M-H]-",0.75,0.013897585,0.874394118085993,0.874394118085994,2.51268582117199
1754,"PEtOH","PEtOH 35:4","PEtOH 15:0_20:4",709.481,6.20603,"[M-H]-",0.75,0.0206804875,0.874394118085993,0.874394118085994,2.51946872367199
1754,"PA","PA 37:4","PA 17:0_20:4",709.481,6.20603,"[M-H]-",1,0.020419065,0.874394118085993,0.874394118085994,2.76920730117199
1754,"PA","PA 37:4","PA 16:0_21:4",709.481,6.20603,"[M-H]-",0.75,0.01426934,0.5,0.5,1.76426934
1754,"PMeOH","PMeOH 36:4","PMeOH 16:0_20:4",709.481,6.20603,"[M-H]-",1,0.033634015,0.874394118085993,0.874394118085994,2.78242225117199
1754,"PMeOH","PMeOH 36:4","PMeOH 17:0_19:4",709.481,6.20603,"[M-H]-",0.75,0.00410059,0.5,0.5,1.75410059
2347,"PE-O","PE-O 35:5","PE-O 16:1_19:4",708.498,7.94328,"[M-H]-",1,0.00416253,0.874757344449732,0.874900925558006,2.75382080000774
2347,"PE-O","PE-O 35:5","PE-O 15:1_20:4",708.498,7.94328,"[M-H]-",1,0.069298975,0.873833230711183,0.874755358895178,2.81788756460636
2347,"Cer","Cer 47:14","Cer 20:3;3O/27:11",708.498,7.94328,"[M-H]-",0.75,0.0034442025,0.870999339245913,0.874881947819027,2.49932548956494
2347,"Cer","Cer 47:14","Cer 21:3;3O/26:11",708.498,7.94328,"[M-H]-",0.75,0.032593375,0.87246816341834,0.874786078096764,2.5298476165151
2347,"Cer","Cer 47:14","Cer 27:10;3O/20:4",708.498,7.94328,"[M-H]-",0.75,0.032593375,0.870999339245912,0.874891160757402,2.52848387500331
2347,"Cer","Cer 47:14","Cer 28:10;3O/19:4",708.498,7.94328,"[M-H]-",0.75,0.0034442025,0.871526858396381,0.866027980674242,2.49099904157062
1666,"PG","PG 31:0","PG 14:0_17:0",707.486,5.9386,"[M-H]-",1,0.01895115,0.874334552778066,0.874858318384172,2.76814402116224
1666,"PG","PG 31:0","PG 15:0_16:0",707.486,5.9386,"[M-H]-",1,0.05902553,0.874334552778066,0.874858318384172,2.80821840116224
2675,"PE-O","PE-O 34:0","PE-O 18:0_16:0",704.56,8.8905,"[M-H]-",1,0.086648625,0.5,0.5,2.086648625
2324,"PE","PE 33:0","PE 16:0_17:0",704.524,7.87646,"[M-H]-",0.75,0.019341715,0.874755566565221,0.874969053733684,2.5190663352989
2324,"PE","PE 33:0","PE 15:0_18:0",704.524,7.87646,"[M-H]-",0.75,0.03448029,0.87475556656522,0.874749735052548,2.53398559161777
2324,"PE","PE 33:0","PE 14:0_19:0",704.524,7.87646,"[M-H]-",0.75,0.0055382625,0.87475556656522,0.874749735052548,2.50504356411777
2324,"MMPE","MMPE 32:0","MMPE 16:0_16:0",704.524,7.87646,"[M-H]-",1,0.0171929575,0.874941639935171,0.874969053733684,2.76710365116886
2324,"MMPE","MMPE 32:0","MMPE 14:0_18:0",704.524,7.87646,"[M-H]-",0.75,0.003389505,0.5,0.5,1.753389505
2324,"DMPE","DMPE 31:0","DMPE 15:0_16:0",704.524,7.87646,"[M-H]-",1,0.0504121825,0.874974181646047,0.874983178855289,2.80036954300134
2281,"MMPE","MMPE 32:0","MMPE 15:0_17:0",704.524,7.75235,"[M-H]-",1,0.01982244,0.5,0.5,2.01982244
2281,"DMPE","DMPE 31:0","DMPE 14:0_17:0",704.524,7.75235,"[M-H]-",1,0.0056797175,0.5,0.5,2.0056797175
2157,"OxFA","OxFA 49:15;(2OH)","OxFA 49:15;(2OH)",703.51,7.39243,"[M-H]-",1,0.015642525,0.5,0.5,2.015642525
2994,"PE-O","PE-O 34:1","PE-O 16:1_18:0",702.545,9.84329,"[M-H]-",1,0.00643816,0.5,0.5,2.00643816
2994,"PE-O","PE-O 34:1","PE-O 18:1_16:0",702.545,9.84329,"[M-H]-",1,0.083722675,0.5,0.5,2.083722675
2994,"Cer","Cer 46:10","Cer 28:10;3O/18:0",702.545,9.84329,"[M-H]-",0.75,0.004577105,0.5,0.5,1.754577105
2094,"Cer","Cer 46:10","Cer 19:0;3O/27:10",702.544,7.20228,"[M-H]-",0.75,0.01935615,0.5,0.5,1.76935615
2094,"Cer","Cer 46:10","Cer 18:0;3O/28:10",702.544,7.20228,"[M-H]-",1,0.007174745,0.872803811338989,0.873348981667562,2.75332753800655
2094,"PE-O","PE-O 34:1","PE-O 19:1_15:0",702.544,7.20228,"[M-H]-",1,0.009489165,0.5,0.5,2.009489165
2094,"PE-O","PE-O 34:1","PE-O 19:0_15:1",702.544,7.20228,"[M-H]-",1,0.008743645,0.5,0.5,2.008743645
2094,"PE-O","PE-O 34:1","PE-O 18:0_16:1",702.544,7.20228,"[M-H]-",1,0.010162025,0.5,0.5,2.010162025
2094,"PE-O","PE-O 34:1","PE-O 17:0_17:1",702.544,7.20228,"[M-H]-",1,0.008512851,0.5,0.5,2.008512851
2094,"PE-O","PE-O 34:1","PE-O 16:0_18:1",702.544,7.20228,"[M-H]-",1,0.0336004,0.5,0.5,2.0336004
2094,"Cer","Cer 46:10","Cer 28:9;3O/18:1",702.544,7.20228,"[M-H]-",0.75,0.01935615,0.5,0.5,1.76935615
2240,"SL","SL 42:6","SL 25:4;O/17:2",702.517,7.6352,"[M-H]-",0.75,0.0017459785,0.5,0.5,1.7517459785
2240,"SL","SL 42:6","SL 24:5;O/18:1",702.517,7.6352,"[M-H]-",0.75,0.00275223,0.5,0.5,1.75275223
2058,"MMPE","MMPE 32:1","MMPE 16:0_16:1",702.508,7.09522,"[M-H]-",1,0.012913615,0.873080451648143,0.872222485619422,2.75821655226757
2058,"MMPE","MMPE 32:1","MMPE 15:0_17:1",702.508,7.09522,"[M-H]-",1,0.00908444,0.871505514002557,0.874860624082472,2.75545057808503
2058,"MMPE","MMPE 32:1","MMPE 14:0_18:1",702.508,7.09522,"[M-H]-",1,0.00569149,0.87460891561291,0.873764466413221,2.75406487202613
2058,"DMPE","DMPE 31:1","DMPE 15:1_16:0",702.508,7.09522,"[M-H]-",1,0.00455918,0.874418443522769,0.872853466643787,2.75183109016656
2058,"DMPE","DMPE 31:1","DMPE 15:0_16:1",702.508,7.09522,"[M-H]-",1,0.019254605,0.874274275818655,0.874983849532405,2.76851273035106
2437,"PE","PE 33:1","PE 16:1_17:0",702.508,8.20311,"[M-H]-",1,0.0184439075,0.874228519639035,0.873479075558897,2.76615150269793
2437,"PE","PE 33:1","PE 15:1_18:0",702.508,8.20311,"[M-H]-",0.75,0.0029336475,0.5,0.5,1.7529336475
2437,"PE","PE 33:1","PE 16:0_17:1",702.508,8.20311,"[M-H]-",1,0.0166376475,0.87438571222938,0.874450525019764,2.76547388474914
2437,"PE","PE 33:1","PE 15:0_18:1",702.508,8.20311,"[M-H]-",1,0.0138409575,0.874343305382344,0.874842689570166,2.76302695245251
2437,"PE","PE 33:1","PE 14:0_19:1",702.508,8.20311,"[M-H]-",0.75,0.0038406125,0.5,0.5,1.7538406125
2437,"MMPE","MMPE 32:1","MMPE 16:1_16:0",702.508,8.20311,"[M-H]-",1,0.0225939575,0.858101148798296,0.874806588414222,2.75550169471252
2437,"MMPE","MMPE 32:1","MMPE 15:1_17:0",702.508,8.20311,"[M-H]-",0.75,0.0020141325,0.5,0.5,1.7520141325
2437,"MMPE","MMPE 32:1","MMPE 14:1_18:0",702.508,8.20311,"[M-H]-",0.75,0.0014720475,0.5,0.5,1.7514720475
2437,"DMPE","DMPE 31:1","DMPE 14:1_17:0",702.508,8.20311,"[M-H]-",0.75,0.00311349,0.5,0.5,1.75311349
2437,"DMPE","DMPE 31:1","DMPE 13:1_18:0",702.508,8.20311,"[M-H]-",0.75,0.002571405,0.5,0.5,1.752571405
2437,"DMPE","DMPE 31:1","DMPE 14:0_17:1",702.508,8.20311,"[M-H]-",1,0.011028655,0.874288199295817,0.761638417400444,2.64695527169626
2437,"DMPE","DMPE 31:1","DMPE 13:0_18:1",702.508,8.20311,"[M-H]-",0.75,0.008834865,0.5,0.5,1.758834865
2237,"PA","PA 36:1","PA 18:0_18:1",701.513,7.62809,"[M-H]-",1,0.0493141925,0.86583900544292,0.873506227670894,2.78865942561381
2237,"PA","PA 36:1","PA 18:1_18:0",701.513,7.62809,"[M-H]-",1,0.0493141925,0.86583900544292,0.873506227670894,2.78865942561381
2237,"PEtOH","PEtOH 34:1","PEtOH 16:0_18:1",701.513,7.62809,"[M-H]-",1,0.01430127,0.86583900544292,0.873506227670894,2.75364650311381
2237,"PEtOH","PEtOH 34:1","PEtOH 16:1_18:0",701.513,7.62809,"[M-H]-",0.75,0.024049635,0.5,0.5,1.774049635
2237,"PMeOH","PMeOH 35:1","PMeOH 16:0_19:1",701.513,7.62809,"[M-H]-",0.75,0.0031379325,0.86583900544292,0.873506227670894,2.49248316561381
2237,"PMeOH","PMeOH 35:1","PMeOH 17:0_18:1",701.513,7.62809,"[M-H]-",0.75,0.01399302,0.86583900544292,0.873506227670894,2.50333825311381
2237,"PMeOH","PMeOH 35:1","PMeOH 17:1_18:0",701.513,7.62809,"[M-H]-",0.75,0.024049635,0.868255951763629,0.873506227670894,2.51581181443452
2105,"PA","PA 36:1","PA 16:1_20:0",701.513,7.23808,"[M-H]-",0.5,0.00218734,0.5,0.5,1.50218734
2105,"PA","PA 36:1","PA 15:1_21:0",701.513,7.23808,"[M-H]-",0.5,0.0012347675,0.5,0.5,1.5012347675
2105,"PA","PA 36:1","PA 15:0_21:1",701.513,7.23808,"[M-H]-",0.5,0.0014972275,0.5,0.5,1.5014972275
2105,"PEtOH","PEtOH 34:1","PEtOH 15:0_19:1",701.513,7.23808,"[M-H]-",0.5,0.001739115,0.5,0.5,1.501739115
2105,"PEtOH","PEtOH 34:1","PEtOH 15:1_19:0",701.513,7.23808,"[M-H]-",0.5,0.001476655,0.5,0.5,1.501476655
2082,"PA","PA 36:1","PA 16:0_20:1",701.512,7.16291,"[M-H]-",0.75,0.0189655325,0.5,0.5,1.7689655325
2860,"PE-O","PE-O 34:2","PE-O 18:1_16:1",700.529,9.43027,"[M-H]-",1,0.014687575,0.5,0.5,2.014687575
2748,"Cer","Cer 46:11","Cer 28:10;3O/18:1",700.529,9.10207,"[M-H]-",0.75,0.026384665,0.872914100683926,0.873917944781121,2.52321671046505
2748,"Cer","Cer 46:11","Cer 19:0;3O/27:11",700.529,9.10207,"[M-H]-",0.75,0.026384665,0.87304372191858,0.874659275531004,2.52408766244958
2748,"PE-O","PE-O 34:2","PE-O 16:1_18:1",700.529,9.10207,"[M-H]-",1,0.052980355,0.873193462341208,0.874853547658514,2.80102736499972
2748,"PE-O","PE-O 34:2","PE-O 18:2_16:0",700.529,9.10207,"[M-H]-",1,0.044083045,0.873859946650338,0.874935359987473,2.79287835163781
2186,"PE","PE 33:2","PE 16:1_17:1",700.491,7.48109,"[M-H]-",1,0.0111782275,0.76294742619705,0.868988453929064,2.64311410762611
2186,"PE","PE 33:2","PE 15:1_18:1",700.491,7.48109,"[M-H]-",0.75,0.0069883,0.5,0.5,1.7569883
2186,"PE","PE 33:2","PE 16:0_17:2",700.491,7.48109,"[M-H]-",0.75,0.006635205,0.5,0.5,1.756635205
2186,"PE","PE 33:2","PE 15:0_18:2",700.491,7.48109,"[M-H]-",1,0.0182874025,0.79985796331644,0.874337840045361,2.6924832058618
2186,"MMPE","MMPE 32:2","MMPE 16:1_16:1",700.491,7.48109,"[M-H]-",1,0.0057530775,0.758388519222588,0.761464889581046,2.52560648630363
2186,"MMPE","MMPE 32:2","MMPE 15:1_17:1",700.491,7.48109,"[M-H]-",0.75,0.0044126775,0.5,0.5,1.7544126775
2186,"MMPE","MMPE 32:2","MMPE 14:1_18:1",700.491,7.48109,"[M-H]-",0.75,0.00350715,0.5,0.5,1.75350715
2186,"MMPE","MMPE 32:2","MMPE 16:2_16:0",700.491,7.48109,"[M-H]-",0.75,0.003154055,0.5,0.5,1.753154055
2186,"MMPE","MMPE 32:2","MMPE 16:0_16:2",700.491,7.48109,"[M-H]-",0.75,0.003154055,0.5,0.5,1.753154055
2186,"MMPE","MMPE 32:2","MMPE 15:0_17:2",700.491,7.48109,"[M-H]-",0.75,0.0066225525,0.5,0.5,1.7566225525
2186,"MMPE","MMPE 32:2","MMPE 14:0_18:2",700.491,7.48109,"[M-H]-",0.75,0.0106523525,0.5,0.5,1.7606523525
2186,"DMPE","DMPE 31:2","DMPE 15:1_16:1",700.491,7.48109,"[M-H]-",0.75,0.008221755,0.756176193550768,0.76495544885366,2.27935339740443
2186,"DMPE","DMPE 31:2","DMPE 14:1_17:1",700.491,7.48109,"[M-H]-",0.75,0.006881355,0.767575233746363,0.760199873919684,2.28465646266605
2186,"DMPE","DMPE 31:2","DMPE 13:1_18:1",700.491,7.48109,"[M-H]-",0.75,0.0059758275,0.764707582846064,0.762494252027712,2.28317766237378
2186,"DMPE","DMPE 31:2","DMPE 15:2_16:0",700.491,7.48109,"[M-H]-",0.75,0.0056227325,0.761496921289562,0.5,2.01711965378956
2186,"DMPE","DMPE 31:2","DMPE 15:0_16:2",700.491,7.48109,"[M-H]-",0.75,0.00909123,0.765971296268824,0.778856090097557,2.30391861636638
2186,"DMPE","DMPE 31:2","DMPE 13:0_18:2",700.491,7.48109,"[M-H]-",0.75,0.01312103,0.762234312350693,0.774369534559019,2.29972487690971
1840,"PA","PA 36:2","PA 16:0_20:2",699.496,6.46241,"[M-H]-",0.75,0.014482485,0.5,0.5,1.764482485
1840,"PA","PA 36:2","PA 16:1_20:1",699.496,6.46241,"[M-H]-",0.75,0.003346585,0.5,0.5,1.753346585
1840,"PEtOH","PEtOH 34:2","PEtOH 16:0_18:2",699.496,6.46241,"[M-H]-",1,0.0444839325,0.5,0.5,2.0444839325
1840,"PEtOH","PEtOH 34:2","PEtOH 16:1_18:1",699.496,6.46241,"[M-H]-",1,0.0057837975,0.5,0.5,2.0057837975
1840,"PMeOH","PMeOH 35:2","PMeOH 16:0_19:2",699.496,6.46241,"[M-H]-",0.75,0.014482485,0.5,0.5,1.764482485
1840,"PMeOH","PMeOH 35:2","PMeOH 17:0_18:2",699.496,6.46241,"[M-H]-",0.75,0.0310538525,0.5,0.5,1.7810538525
1840,"PMeOH","PMeOH 35:2","PMeOH 16:1_19:1",699.496,6.46241,"[M-H]-",0.75,0.003346585,0.5,0.5,1.753346585
1948,"PA","PA 36:2","PA 18:0_18:2",699.496,6.77056,"[M-H]-",1,0.02553658,0.5,0.5,2.02553658
1948,"PA","PA 36:2","PA 18:2_18:0",699.496,6.77056,"[M-H]-",1,0.02553658,0.5,0.5,2.02553658
1948,"PA","PA 36:2","PA 18:1_18:1",699.496,6.77056,"[M-H]-",1,0.02595353,0.5,0.5,2.02595353
1948,"PEtOH","PEtOH 34:2","PEtOH 16:2_18:0",699.496,6.77056,"[M-H]-",0.75,0.010306835,0.5,0.5,1.760306835
1948,"PMeOH","PMeOH 35:2","PMeOH 17:2_18:0",699.496,6.77056,"[M-H]-",0.75,0.010306835,0.5,0.5,1.760306835
1948,"PMeOH","PMeOH 35:2","PMeOH 17:1_18:1",699.496,6.77056,"[M-H]-",0.75,0.0161060325,0.5,0.5,1.7661060325
2275,"HexCer","HexCer 34:1","HexCer 18:0;2O/16:1",698.558,7.73825,"[M-H]-",1,0.0130277525,0.874206412960648,0.866723633544008,2.75395779900466
2275,"HexCer","HexCer 34:1","HexCer 18:1;2O/16:0",698.558,7.73825,"[M-H]-",1,0.0173057175,0.874206412960648,0.866723633544008,2.75823576400466
2275,"HexCer","HexCer 34:1","HexCer 20:1;2O/14:0",698.558,7.73825,"[M-H]-",1,0.01197563,0.874206412960648,0.874985314929845,2.76116735789049
2535,"Cer","Cer 46:12","Cer 28:10;3O/18:2",698.513,8.48568,"[M-H]-",0.75,0.0345770975,0.874136045550564,0.873846626904443,2.53255976995501
2535,"Cer","Cer 46:12","Cer 28:11;3O/18:1",698.513,8.48568,"[M-H]-",0.75,0.002792335,0.872842904864623,0.5,2.12563523986462
2535,"Cer","Cer 46:12","Cer 19:1;3O/27:11",698.513,8.48568,"[M-H]-",0.75,0.0345770975,0.874471210203833,0.873846626904443,2.53289493460828
2535,"Cer","Cer 46:12","Cer 19:0;3O/27:12",698.513,8.48568,"[M-H]-",0.75,0.002792335,0.871308794473378,0.874482171782908,2.49858330125629
2535,"PE-O","PE-O 34:3","PE-O 18:2_16:1",698.513,8.48568,"[M-H]-",1,0.0123632,0.874136042624713,0.866421385766975,2.75292062839169
2535,"PE-O","PE-O 34:3","PE-O 16:2_18:1",698.513,8.48568,"[M-H]-",1,0.004017375,0.874136042624713,0.874482170029241,2.75263558765395
2535,"PE-O","PE-O 34:3","PE-O 16:1_18:2",698.513,8.48568,"[M-H]-",1,0.0706368,0.5,0.5,2.0706368
2535,"PE-O","PE-O 34:3","PE-O 18:3_16:0",698.513,8.48568,"[M-H]-",1,0.00658951,0.874833052564012,0.87490424915818,2.75632681172219
3214,"Cer","Cer 46:5","Cer 18:0;2O/28:5",696.63,10.5069,"[M-H]-",1,0.0174423725,0.5,0.5,2.0174423725
3214,"Cer","Cer 46:5","Cer 18:1;2O/28:4",696.63,10.5069,"[M-H]-",1,0.045239525,0.5,0.5,2.045239525
3214,"Cer","Cer 46:5","Cer 18:2;2O/28:3",696.63,10.5069,"[M-H]-",0.75,0.01703371575,0.5,0.5,1.76703371575
3214,"Cer","Cer 46:5","Cer 20:2;2O/26:3",696.63,10.5069,"[M-H]-",1,0.02105885,0.5,0.5,2.02105885
2269,"Cer","Cer 46:13","Cer 19:2;3O/27:11",696.498,7.71909,"[M-H]-",0.75,0.002787345,0.874975858420556,0.87482229902173,2.50258550244229
2269,"Cer","Cer 46:13","Cer 19:1;3O/27:12",696.498,7.71909,"[M-H]-",0.75,0.0084429475,0.874975858420556,0.5,2.13341880592056
2269,"PE-O","PE-O 34:4","PE-O 16:2_18:2",696.498,7.71909,"[M-H]-",1,0.0160142825,0.86180348581548,0.872056602501234,2.74987437081671
2269,"PE-O","PE-O 34:4","PE-O 18:3_16:1",696.498,7.71909,"[M-H]-",1,0.046594315,0.5,0.5,2.046594315
2269,"PE-O","PE-O 34:4","PE-O 16:1_18:3",696.498,7.71909,"[M-H]-",1,0.0037828925,0.856517189598013,0.5,2.36030008209801
2269,"PE-O","PE-O 34:4","PE-O 18:4_16:0",696.498,7.71909,"[M-H]-",1,0.0079903475,0.86180348581548,0.874950557370945,2.74474439068642
2269,"PE-O","PE-O 34:4","PE-O 14:0_20:4",696.498,7.71909,"[M-H]-",1,0.0026659725,0.856517189598013,0.874950557370945,2.73413371946896
2269,"Cer","Cer 46:13","Cer 28:11;3O/18:2",696.498,7.71909,"[M-H]-",0.75,0.0084429475,0.874975858420556,0.874975858420557,2.50839466434111
2269,"Cer","Cer 46:13","Cer 21:3;3O/25:10",696.498,7.71909,"[M-H]-",0.75,0.002228885,0.874975858420556,0.874975858420557,2.50218060184111
2269,"Cer","Cer 46:13","Cer 28:10;3O/18:3",696.498,7.71909,"[M-H]-",0.75,0.002787345,0.874975858420556,0.874975858420557,2.50273906184111
