"input[, 1]","BC_1","BC_10","BC_11","BC_12","BC_13","BC_14","BC_15","BC_16","BC_17","BC_18","BC_19","BC_2","BC_20","BC_21","BC_22","BC_23","BC_24","BC_25","BC_26","BC_27","BC_28","BC_29","BC_3","BC_30","BC_31","BC_32","BC_33","BC_34","BC_35","BC_36","BC_37","BC_38","BC_39","BC_4","BC_40","BC_41","BC_42","BC_43","BC_44","BC_45","BC_46","BC_47","BC_48","BC_49","BC_5","BC_50","BC_51","BC_52","BC_53","BC_54","BC_55","BC_56","BC_57","BC_58","BC_59","BC_6","BC_60","BC_61","BC_62","BC_63","BC_64","BC_65","BC_66","BC_67","BC_68","BC_69","BC_7","BC_70","BC_71","BC_72","BC_73","BC_74","BC_75","BC_76","BC_8","BC_9","HD_1","HD_10","HD_11","HD_12","HD_13","HD_14","HD_15","HD_16","HD_17","HD_18","HD_19","HD_2","HD_20","HD_21","HD_22","HD_23","HD_24","HD_25","HD_26","HD_27","HD_28","HD_29","HD_3","HD_30","HD_31","HD_32","HD_33","HD_34","HD_35","HD_36","HD_37","HD_38","HD_39","HD_4","HD_40","HD_41","HD_42","HD_43","HD_44","HD_45","HD_46","HD_47","HD_48","HD_49","HD_5","HD_50","HD_51","HD_52","HD_53","HD_54","HD_55","HD_56","HD_57","HD_58","HD_59","HD_6","HD_60","HD_61","HD_62","HD_63","HD_64","HD_65","HD_66","HD_67","HD_68","HD_69","HD_7","HD_70","HD_71","HD_72","HD_73","HD_74","HD_75","HD_76","HD_77","HD_78","HD_79","HD_8","HD_80","HD_81","HD_82","HD_83","HD_84","HD_85","HD_86","HD_87","HD_88","HD_89","HD_9","HD_90","HD_91","HD_92","HD_93","HD_94","HD_95"
279.2198,0,0,0,0,0,0,0,0,0,0,97544.8203125,55439892,0,0,0,0,0,0,18737714,0,0,0,0,0,380311.15625,0,30454584,32842536,0,0,0,26262570,0,0,0,0,0,0,0,0,38291536,0,0,0,37454272,0,51793564,0,0,0,0,0,0,12042700,0,0,0,0,0,0,0,0,0,0,0,0,0,12702764,0,0,0,0,0,0,56399520,0,0,0,0,0,0,0,0,0,0,0,0,35540736,0,0,0,0,0,0,0,6678441,0,0,0,35558132,0,286345.78125,7548912.5,0,32360726,0,0,0,0,1213500,0,0,21490880,0,0,0,0,0,0,0,0,19538072,0,0,0,0,0,0,0,0,0,0,0,0,0,24691938,0,0,0,0,306824.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934361,0,0,0,0,20454930,0,0,0
279.2254,0,0,0,0,0,0,0,0,0,0,188435.71875,108597072,0,0,0,0,0,0,35841940,0,0,0,0,0,733680.5625,0,58049728,63107236,0,0,0,50168292,0,0,0,0,0,0,0,0,73545680,0,0,0,71665856,0,97788096,0,0,0,0,0,0,23116578,0,0,0,0,0,0,0,0,0,0,0,0,0,24620570,0,0,0,0,0,0,107894160,0,0,0,0,0,0,0,0,0,0,0,0,67597240,0,0,0,0,0,0,0,12774754,0,0,0,67881264,0,553881.6875,14502556,0,61706504,0,0,0,0,2347073.75,0,0,40807924,0,0,0,0,0,0,0,0,36995816,0,0,0,0,0,0,0,0,0,0,0,0,0,47111172,0,0,0,0,590975.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7518715,0,0,0,0,39245508,0,0,0
283.263,0,0,0,0,0,0,0,29976530,226594.390625,0,0,52905876,0,0,0,0,0,0,0,0,24242956,8604617,0,20500648,0,0,29111360,0,0,0,0,0,0,0,0,0,0,0,0,0,37002544,0,105602.46875,0,0,0,0,0,0,0,0,49321940,0,11911550,0,0,24964894,0,0,0,0,0,0,0,0,0,23071294,13241440,0,0,0,0,0,0,52087616,0,0,23093438,0,0,0,0,0,0,0,0,0,32386308,0,1945339.5,0,0,0,0,0,0,0,0,0,33484430,0,0,8317865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39258868,0,0,0,0,18874448,0,0,296580.65625,0,0,0,0,0,0,0,0,0,0,0,22864280,0,0,0,0,0,23124274,0,0,0,3612876.25,0,0,0,0,0,0,0,0
283.2631,0,0,0,0,0,0,12109865,0,0,0,0,0,0,0,0,0,0,0,18462516,0,0,0,0,0,0,0,0,30664064,0,8635852,0,23997534,55315024,0,13166367,0,0,0,0,0,0,213814.34375,0,0,34659532,0,0,0,0,0,1664787.5,0,0,0,16040439,22007042,0,0,0,0,0,15302945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6074650,0,0,0,0,0,0,0,0,31184948,0,0,0,0,1186707,0,0,20405418,0,7377195,0,0,0,0,0,0,18088386,0,0,0,0,0,0,3563899.75,0,0,0,0,22137664,0,24229190,0,0,0,0,0,0,0,0,0,0,0,27247074,0,0,0,8102796.5,0,0,0,0,0,0,0,0,29425242,0,0,0,0,0,0,18593980,0,0,0
279.2197,0,33159590,0,12926839,0,0,0,31425444,231110.046875,0,0,0,0,0,0,0,0,0,0,0,24584124,8688420,0,21250982,0,0,0,0,251094.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,91234.6953125,65330.75,0,0,0,0,0,0,0,53587848,0,0,0,0,25809160,20008024,0,0,0,16222252,0,0,0,0,24502330,0,50083080,0,12744718,0,0,0,0,0,25033498,25490020,0,0,0,0,0,0,0,48060776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40552112,0,0,0,0,19218494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25167904,0,13942345,0,0,0,23689814,0,0,0,0,0,0,0,0,0,0,0,0
279.2253,0,63166252,0,24831058,0,0,0,60158276,451534.25,0,0,0,0,0,0,0,0,0,0,0,47100012,16616155,0,40341152,0,0,0,0,484202.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,181412.28125,128115.203125,0,0,0,0,0,0,0,101630056,0,0,0,0,49362064,38554128,0,0,0,31092980,0,0,0,0,47046188,0,95919008,0,24310576,0,0,0,0,0,47435244,48828884,0,0,0,0,0,0,0,92226416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77428192,0,0,0,0,36510460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47949236,0,27045842,0,0,0,45536176,0,0,0,0,0,0,0,0,0,0,0,0
279.2309,0,92193488,0,36512236,0,0,0,88202384,670491,0,0,0,0,0,0,0,0,0,0,0,69097032,0,0,58689848,0,0,0,0,713139.5,0,116869.109375,0,0,0,0,0,0,0,0,0,0,0,272567.6875,190444.734375,0,0,0,0,0,0,0,147689360,0,0,0,0,72289792,56848104,0,0,0,45622784,0,0,0,0,69136840,0,140695248,0,35510020,0,0,0,0,0,68901096,71606424,0,0,0,0,0,0,0,135480992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113245184,0,0,0,0,53157428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70001008,0,40094476,0,0,0,66984424,0,0,0,0,0,0,0,0,0,0,0,0
283.2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7338314,0,0,0,0,0,0,12533577,0,12049582,0,3449126,0,0,22825628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679143.5625,0,0,0,6338996.5,0,0,0,0,0,0,0,0,6673056.5,0,0,0,0,0,6656718,0,0,0,0,0,0,0,0,0,0,0,0,11932801,0,0,0,0,0,26122726,0,0,0,16987944,0,0,2420831.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11511448,8263265,13372642,2904676,0,0,0,0,0,0,0,10781764,0,0,0,0,0,1417259.75,0,0,0,0,8980713,0,0,0,0,0,0,0,0,0,1171677.625,0,0,0,10697892,0,0,0,3201109,0,0,0,0,0,0,0,0,11629220,5153717.5,0,0,0,0,0,0,0,0,0
283.2575,0,0,0,0,0,0,0,0,0,17431936,0,0,0,0,17984444,168195.96875,0,0,0,0,0,0,0,0,250466.796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11920604,0,0,0,0,0,42218.8203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12084536,0,0,0,0,0,12081107,0,0,0,0,0,0,0,0,12114940,0,18557222,0,0,0,0,0,0,0,47276032,0,0,0,30658656,0,0,0,0,0,0,0,9861194,198177.328125,0,0,0,0,0,0,0,0,1034951.625,0,0,24051866,0,0,0,0,0,0,0,0,19494042,0,0,0,5098768,540362.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2120269.75,0,12237245,0,0,31702912,0,0,0,0,0,0,0,0,14305770,0,0,0,9312063,0,0,0,0,0,0,19493174,0,0
283.2802,0,0,0,0,0,0,0,5993393,46089.921875,0,0,11390377,0,0,0,0,0,0,0,0,4806716,0,0,0,0,0,0,0,0,0,0,4688692,0,0,0,0,0,0,0,0,7468675.5,42232.94140625,0,0,0,0,0,0,0,0,0,9560930,0,2440219,0,0,0,0,0,0,0,2998145.5,0,0,0,0,4559372,2776408.75,0,0,0,0,0,0,10197849,0,0,0,0,0,0,0,0,0,0,0,0,6310135,0,381101.3125,0,0,0,0,0,0,0,0,0,6607209,0,0,1688876.125,0,6121385.5,0,0,0,0,246230.75,0,0,0,0,0,0,0,0,0,0,0,3412880.5,0,0,0,0,0,0,0,0,0,0,7801773,0,0,4806716,0,0,0,0,58034.1953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4615853.5,0,0,0,722770.5,0,0,0,0,0,0,0,0
202.0778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290096.71875,0,0,2993666,0,0,0,0,0,0,4588073.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182992.078125,5655039,0,0,0,0,0,0,0,0,0,2634887.5,0,0,0,0,0,0,2302334.75,0,2767189.25,0,0,0,1989764.375,0,0,1970939.75,0,2398914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5372834,0,0,59443.81640625,1148690.875,159770.125,5870493.5,0,0,0,0,201318.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063694.75,0,0,0,0,0,0,0,0,9101154,0,0,0,7546163.5,683445,0,0,0,0,0,0,0,3734303,0,0,0,0,650045.1875,0,1139414,0,0,0,0,0,0
202.0814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4791593.5,0,0,0,1319220.875,158635.171875,4006169,0,0,0,0,0,0,0,0,0,70913.4765625,0,0,0,0,0,142697.34375,0,0,0,0,0,0,0,3884703.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13783636,0,0,0,2764533.5,0,4564930,0,0,0,0,0,0,7449954,10609459,0,3973092.75,5740034.5,0,0,154892.984375,0,0,0,0,0,0,0,0,0,0,43421.5234375,0,0,0,0,314842.59375,0,0,7020880.5,0,0,0,0,9263358,137363.21875,0,4248499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285824.59375,0,0,0,464131.28125,0,2543214.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279.2141,0,9860888,0,3836249,0,0,0,9317442,63596.41796875,0,0,0,0,0,0,0,0,0,0,0,7311320.5,2576886.5,0,6352702,0,0,0,0,73750.6796875,0,0,7805071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15989827,0,0,0,0,7660948,5910185.5,0,0,0,4808186.5,0,0,0,0,7254495.5,0,14850178,0,3791963.75,0,0,0,0,0,7485785,7541546,0,0,0,0,0,0,0,14241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044384,0,0,0,0,5728564.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7505771,0,4111493,0,0,0,7016552.5,0,0,0,0,0,0,0,0,0,0,0,0
279.2143,0,0,0,0,0,0,3553288.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9642751,0,0,0,2693356.75,0,0,18006254,0,3925833,0,0,0,0,0,0,68951.890625,0,0,0,0,0,0,0,0,528584.0625,0,0,0,0,7070786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8227141.5,0,9606258,0,0,0,0,0,0,633020.6875,0,0,13036794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9473180,0,0,2173095.5,0,0,0,0,197742.578125,0,0,8477835,0,0,0,0,0,1118909.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917033.8125,0,5219317,0,8072188.5,12998645,0,0,2490837,0,0,0,0,0,0,0,0,8848000,3937017.5,0,0,0,0,0,0,0,0,0
280.2367,0,0,0,0,0,0,0,0,0,0,0,0,0,5820273.5,0,0,0,0,0,0,0,0,0,0,0,7234086.5,5473970.5,0,0,0,0,4364787,12857570,0,0,0,1831690.5,0,0,3392711.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168353.25,0,0,0,7793368.5,0,0,0,0,5163688.5,9609597,480518,0,4192400.75,9375460,0,0,0,0,0,0,7646646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622944.25,0,0,0,0,0,0,0,0,0,3705556,0,0,184939.109375,0,0,3995322,0,0,0,0,4727213.5,3532089.75,0,0,0,0,0,0,579947.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2535218.25,0,0,0,0,0,0,4262122.5,0,0
283.2518,0,0,58992.51953125,0,0,0,0,0,0,9801876,0,0,0,0,9942579,92698.71875,0,0,0,0,0,0,0,0,137676.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6651902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6695769.5,0,10274933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5454627,108494.6875,0,0,0,0,0,9148320,0,0,570172.625,0,0,0,0,0,0,0,19625176,0,0,0,0,6177838.5,0,6860846.5,2815293,300356.46875,0,0,7379384.5,128454.9765625,0,0,0,0,6286360,0,0,0,0,0,0,0,0,6743807,0,0,17423892,0,0,0,0,0,0,0,0,7785689,0,0,0,0,0,0,0,0,0,0,10777815,0,0
283.2632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24885444,233221.4375,0,0,0,0,0,0,0,0,349264.6875,30882442,0,0,0,0,0,0,0,0,0,0,0,0,0,16340969,0,0,0,0,0,58489.34765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16759253,0,0,0,0,0,16798000,0,0,0,0,0,0,0,0,0,0,25668032,0,29255144,0,0,0,0,0,65516952,0,0,0,42379684,0,0,0,0,0,0,0,0,277515.875,0,0,0,0,0,0,0,0,1439590.25,28572900,0,33099884,0,0,0,0,0,0,0,0,26993078,0,0,0,0,0,0,22479.591796875,0,0,0,0,0,0,0,0,0,0,0,0,0,2940907.75,0,17014892,0,0,44222060,0,0,0,0,0,0,0,0,20130800,0,0,0,12888695,0,0,0,0,0,0,27003956,0,0
283.2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195919.15625,0,0,0,0,0,0,0,0,0,25684044,0,0,0,0,0,0,0,0,0,0,0,0,0,13567070,0,0,0,0,0,49172.54296875,0,0,0,0,1378086.625,0,0,0,0,0,0,0,0,0,0,0,0,14127704,0,0,0,0,0,14205208,0,0,0,0,0,0,0,0,0,0,21566984,0,24246126,0,0,0,0,0,55201964,0,0,0,35581448,0,0,0,0,0,0,0,0,236982.125,0,0,0,0,0,0,0,0,0,23885020,17030096,27628472,0,0,0,0,0,0,0,0,22710850,0,0,0,0,0,3003884.75,19517.955078125,0,0,0,0,0,0,0,0,0,0,0,0,0,2479747.75,0,14393309,0,23196020,37576288,0,0,0,0,0,0,0,0,17283286,0,0,0,10841379,0,0,0,0,0,0,0,0,0
283.2747,0,0,87097.609375,0,0,0,0,0,0,11626358,0,0,0,0,12554802,117492.3671875,0,0,0,0,0,0,0,0,178148.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8122113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8490302,0,12962558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6892316,143255.625,0,0,0,0,0,11701280,0,0,735190.8125,0,0,0,0,0,0,0,24486804,0,0,0,0,7772294.5,0,8426646,3588157.25,373217.40625,0,0,9289301,173222.265625,0,0,0,0,7943086,0,0,0,0,0,0,0,0,8674250,0,0,22680580,0,0,0,0,0,0,0,0,10467799,0,0,0,0,0,0,0,0,0,0,13682468,0,0
283.2803,0,0,0,0,0,0,2473835.75,0,0,0,0,0,0,0,0,0,0,0,3643537.5,0,0,0,0,0,0,5857393.5,0,6182952,0,1697381.125,0,0,10118638,0,2524574.5,0,0,0,0,0,0,0,0,0,6876224,0,0,0,0,0,310409.09375,0,0,0,3207652.5,4279614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5474420,0,0,0,0,0,0,0,0,0,0,0,0,1198786.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498421,3898082.25,0,1490076.875,0,0,0,0,0,0,0,5306545.5,0,0,0,0,0,701040.1875,0,0,0,0,4203505.5,0,0,0,0,0,0,0,0,0,0,0,0,0,5514472.5,0,0,0,1617938.5,0,0,0,0,0,0,0,0,5901954,2521299.75,0,0,0,0,0,3709842.75,0,0,0
279.2365,0,83480968,0,33443338,0,0,0,0,621153.6875,0,0,0,0,0,0,0,0,0,0,0,63094808,0,0,52906248,0,0,0,0,653889.125,0,109167.9453125,0,0,0,0,0,0,0,0,0,0,0,256849.734375,0,0,0,0,0,0,0,0,132852288,0,0,0,0,65776312,52279880,0,0,0,41635056,0,0,0,0,63250188,0,128373632,0,32187982,0,0,0,0,0,61963324,65266804,0,0,0,0,0,0,0,123889608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102867808,0,0,0,0,47955216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63442152,0,37186888,0,0,0,61374756,0,0,0,0,0,0,0,0,0,0,0,0
283.2574,0,0,0,0,0,0,8661953,0,0,0,0,0,0,0,0,0,0,0,13296972,0,0,0,0,0,0,22493276,0,21968368,0,6236293.5,0,0,40669036,0,9566865,0,0,0,0,0,0,0,0,0,24944210,0,0,0,0,0,1216257.25,0,0,0,11519600,15934970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21366300,0,0,0,0,0,0,0,0,0,0,0,0,4380622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20733188,14833074,0,5288457,0,0,0,0,0,0,0,0,0,0,0,0,0,2568825.5,15870.1611328125,0,0,0,16118947,0,0,0,0,0,0,0,0,0,0,0,0,0,19500592,0,0,0,5820773,0,0,0,0,0,0,0,0,21130882,0,0,0,0,0,0,13357991,0,0,0
283.2686,0,26336582,0,0,18039186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12876613,0,0,1397026.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62890.359375,0,0,0,0,0,0,0,0,102402.2109375,0,0,0,0,17041610,43439.87109375,0,0,0,0,0,0,0,0,0,41039860,0,9858306,0,12963990,0,0,0,19122014,0,0,0,0,0,0,0,28949664,40711760,0,0,0,0,20594448,0,0,0,0,0,0,16880312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29523534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617462.875,0,0,0,0,0,0,15353051,0,0,3021393.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075914,4394498,16669195,0,0,0,0
283.2804,0,0,36087.16015625,0,0,0,0,0,0,4334062.5,0,0,0,0,4853543.5,0,0,0,0,0,0,0,0,0,69021.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3080143.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3323004.25,0,0,0,0,0,3348313.5,0,0,0,0,0,0,0,0,3288766.25,0,5007690.5,0,0,0,0,0,0,0,12957968,0,0,0,8290469.5,0,0,0,0,0,0,0,2660524.25,56602.7265625,0,0,0,0,0,0,0,0,288138.59375,0,0,6352517,0,0,0,0,0,0,0,0,0,0,0,3208145.5,1392114.625,142648.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579439.5625,0,3386759,0,0,8932087,0,0,0,0,0,0,0,0,4189537.25,0,0,0,0,0,0,0,0,0,0,5312226,0,0
202.078,0,0,0,0,0,0,0,0,0,0,0,0,0,5618205.5,0,0,0,0,0,0,0,0,0,0,0,5480634.5,0,0,0,0,0,0,0,0,1867860.5,0,1551923.375,0,0,0,0,0,0,0,0,0,0,0,0,0,410284,8817880,0,0,0,4415016.5,0,0,0,47715.58984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504615,0,309676.5,0,6549289.5,0,0,177428.125,0,0,0,0,0,2072570.625,0,0,0,0,0,0,0,0,0,0,0,0,7977001.5,0,0,0,5922790.5,10536706,156911.28125,0,0,0,0,0,0,0,0,0,0,3284792.5,0,6139399.5,3315833.5,0,0,0,0,170377.171875,324965.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283.2514,6277667,12544344,0,0,8224122.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606737.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42160.42578125,0,0,0,0,7754615,0,0,0,0,0,0,0,0,0,0,19049800,0,4663223,0,6024491,0,0,0,0,0,0,0,0,0,0,0,13323943,18919828,0,0,0,0,9659138,0,0,0,0,0,0,7793092,10714645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13441980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753883.375,0,779798.25,0,0,0,0,6960880.5,0,0,1397734.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736852.5,1984373,7800711.5,0,0,0,0
283.2687,0,0,0,11034091,0,0,0,25392262,0,0,0,0,0,0,0,0,0,0,0,0,20479752,7261010.5,0,17121322,0,0,24557198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90836.4921875,0,0,0,40538068,0,0,0,0,41329176,0,10162930,0,0,21057322,0,0,0,0,0,0,0,0,0,19487796,11383457,0,0,0,0,0,0,43825032,0,0,19538130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7071117.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33156902,0,0,0,0,15788424,0,0,249903.15625,0,0,0,0,0,0,0,0,0,0,0,19208568,0,11472987,0,0,0,0,17072536,0,0,0,0,0,0,0,0,0,0,0
283.2743,8635712,15842601,0,0,10913949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851361.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62518.9296875,0,0,0,0,10319547,0,0,0,0,0,0,0,0,0,0,24766972,0,5936250.5,0,7824376,0,0,0,0,0,0,0,0,0,0,0,17494272,24549432,0,0,0,0,12399930,0,0,0,0,0,0,10195821,14498138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17849518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975662,0,1016072.25,0,0,0,0,9298623,0,0,1822848.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684330.5,2663081.5,10046633,0,0,0,0
279.2312,0,0,0,0,0,0,0,0,0,70187920,0,0,0,0,71769208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48213584,0,0,0,0,0,0,0,153825.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50254624,0,0,0,0,0,47303748,0,0,0,0,0,0,0,0,50849344,169554.734375,0,0,0,0,0,0,0,0,191652848,0,0,0,0,0,0,0,0,0,0,0,39277484,0,0,0,0,0,0,67043176,0,0,4074152.25,0,0,96875952,0,0,0,0,143698608,0,0,0,0,0,0,49769912,18567024,2266847.5,0,0,55043468,0,0,0,0,0,47919512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58537616,0,0,0,0,0,0,0,0,0,0,79727656,0,0
279.2368,0,0,0,0,0,0,0,0,0,62329388,0,0,0,0,64932336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43133344,0,0,0,0,0,0,0,142752.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45569740,0,0,0,0,0,43206880,0,0,0,0,0,0,0,0,46091604,157802.921875,0,0,0,0,0,0,0,0,173479168,0,0,0,0,0,0,0,0,0,0,0,35607452,0,0,0,0,0,0,60762808,0,0,3711728.5,0,0,86960984,0,0,0,0,129800032,0,0,0,0,0,0,44629804,16839632,2049109.25,0,0,49856476,0,0,0,0,0,43489016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53917836,0,0,0,0,0,0,0,0,0,0,72301912,0,0
279.2421,0,51653608,0,20788288,0,0,0,0,389203.84375,0,0,0,0,0,0,0,0,0,0,0,39171040,0,0,32674446,0,0,0,0,406372.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,161674.703125,0,0,0,0,0,0,0,0,81969800,0,0,0,0,40767968,32541702,0,0,0,0,0,0,0,0,39296128,0,79666144,0,19919428,0,0,0,0,0,38227152,40485348,0,0,0,0,0,0,0,76958016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29619906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39265476,0,23227732,0,0,0,38146648,0,0,0,0,0,0,7930167,0,0,0,0,0
